"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","sentiment"
"RT @casaleantonio: ¿Hay algo mejor que el D1? jajajaja sólo que gane Millonarios. Hoy abrieron la tienda número MIL en Colombia <U+0001F44F><U+0001F3FB>. Son los…","FALSE","0",NA,"8/07/2019 20:28","FALSE",NA,"1,14833E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alejandromfc14","34","TRUE",FALSE,NA,NA,-1
"¿Hay algo mejor que el D1? jajajaja sólo que gane Millonarios. Hoy abrieron la tienda número MIL en Colombia <U+0001F44F><U+0001F3FB>. So… https://t.co/EErnmdXOM3","FALSE","279",NA,"8/07/2019 20:26","TRUE",NA,"1,14833E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","casaleantonio","34","FALSE",FALSE,NA,NA,-1
"RT @BancoCentral_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World…","FALSE","0",NA,"8/07/2019 20:17","FALSE",NA,"1,14833E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grand_pal","3","TRUE",FALSE,NA,NA,-1
"bachiller con o sin experiencia, Emprendimiento , #Bogotá, #Colombia https://t.co/TnH07BIUDg #Empleo","FALSE","0",NA,"8/07/2019 20:15","FALSE",NA,"1,14832E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,-1
"oportunidad laboral, Emprendimiento , #Bogotá, #Colombia https://t.co/nvSFskmmIV #Empleo","FALSE","0",NA,"8/07/2019 20:01","FALSE",NA,"1,14832E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,-1
"esta es tu oportunidad para laborar, Yesica S.A.S, #Bogotá, #Colombia https://t.co/MyBNRtcw1P #Empleo","FALSE","0",NA,"8/07/2019 20:00","FALSE",NA,"1,14832E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,-1
"Es la propuesta más sensata, los Venezolanos llegan a Colombia y pasan de largo a Chile o Peru, si los haces ciudad… https://t.co/7jpcUNv3fM","FALSE","0",NA,"8/07/2019 19:46","TRUE",NA,"1,14832E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chuox","0","FALSE",FALSE,NA,NA,-1
"@nmatos85 Es la propuesta más sensata, los Venezolanos llegan a Colombia y pasan de largo a Chile o Peru, si los ha… https://t.co/nr3atplCQ9","FALSE","0","nmatos85","8/07/2019 19:46","TRUE","1,14831E+18","1,14832E+18","328022908","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chuox","0","FALSE",FALSE,NA,NA,-1
"personal mixto con o sin experiencia, Emprendimiento , #Bogotá, #Colombia https://t.co/67CGE5KnjU #Empleo","FALSE","0",NA,"8/07/2019 19:45","FALSE",NA,"1,14832E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,-1
"oportunidad laboral, Emprendimiento , #Bogotá, #Colombia https://t.co/wXlh691lO6 #Empleo","FALSE","0",NA,"8/07/2019 19:30","FALSE",NA,"1,14831E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,-1
"@Portafolioco Nnecesitan subir esas cifras de empleo como sea. Sin importar q ese tipo de trabajo sea una mierda. C… https://t.co/0iML6JZF6z","FALSE","0","Portafolioco","8/07/2019 19:26","TRUE","1,14829E+18","1,14831E+18","52819651","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperSharky7","0","FALSE",FALSE,NA,NA,-1
"@DanielPBayona @camilacasp89 @petrogustavo @IvanDuque @angelamrobledo @IvanCepedaCast @AidaAvellaE @GNavasTalero… https://t.co/1fUjzjDpNI","FALSE","1","DanielPBayona","8/07/2019 19:20","TRUE","1,14828E+18","1,14831E+18","1113237756","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miguel1ch","0","FALSE",FALSE,NA,NA,-1
"Ejecutivo de ventas para empresa en USA, Quisqueya Compa, #Barranquilla, #Colombia https://t.co/FAdjt3XWSs #Empleo","FALSE","0",NA,"8/07/2019 19:01","FALSE",NA,"1,14831E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,-1
"RT @JorgeARestrepo: No hay problema social o económico más grave y de más urgente atención hoy en Colombia que el del desempleo. ","","","","","","","","","","","","",NA,NA,NA,-1
"","","","","","","","","","","","","",NA,NA,NA,-1
"Cientos…""","FALSE","0",NA,"8/07/2019 18:50","FALSE",NA,"1,1483E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angelsofia08","60","TRUE",FALSE,NA,NA,-1
"@EnriquePenalosa No estoy de acuerdo. No hay comparación con la Venezuela rica de hace dos décadas con la colombia… https://t.co/4KJCh2akEQ","FALSE","1","EnriquePenalosa","8/07/2019 18:37","TRUE","1,14822E+18","1,1483E+18","108717093","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katarhenao","1","FALSE",FALSE,NA,NA,-1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"8/07/2019 18:32","FALSE",NA,"1,1483E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fanny36245262","1510","TRUE",FALSE,NA,NA,-1
"RT @ey_marius: Hoy comienzo mi propio hacketon sobre un proyecto appweb que debo entrgar en 4 días, para poder sobrevivir en Bogotá,Colombi…","FALSE","0",NA,"8/07/2019 18:22","FALSE",NA,"1,1483E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delfinbeta","1","TRUE",FALSE,NA,NA,-1
"@DanielPBayona @camilacasp89 @petrogustavo @IvanDuque @angelamrobledo @IvanCepedaCast @AidaAvellaE @GNavasTalero… https://t.co/y3rvoYze4W","FALSE","0","DanielPBayona","8/07/2019 18:12","TRUE","1,14828E+18","1,14829E+18","1113237756","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndrewCamilo15","0","FALSE",FALSE,NA,NA,-1
"Personal para actividades auxiliares, Servicios Empre, #Pereira, Risaralda, Colombia, #Colombia https://t.co/Uigsz3jwco #Empleo","FALSE","0",NA,"8/07/2019 18:01","FALSE",NA,"1,14829E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,-1
"@EnriquePenalosa NO, es correcto.","","","","","","","","","","","","",NA,NA,NA,-1
"#¿NOMBRE?","","","","","","","","","","","","",NA,NA,NA,-1
"#¿NOMBRE?","","","","","","","","","","","","",NA,NA,NA,-1
"-Es N… https://t.co/O3O7ckPuQ5""","FALSE","1","EnriquePenalosa","8/07/2019 17:45","TRUE","1,14822E+18","1,14829E+18","108717093","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","d_pinilla","0","FALSE",FALSE,NA,NA,-1
"@Robertocancun @JohnLo36732656 @letymaldo Son ejemplos:","","","","","","","","","","","","",NA,NA,NA,-1
"https://t.co/ffOGljllCF","","","","","","","","","","","","",NA,NA,NA,-1
"","","","","","","","","","","","","",NA,NA,NA,-1
"https://t.co/qkQfMFgT6u","","","","","","","","","","","","",NA,NA,NA,-1
"","","","","","","","","","","","","",NA,NA,NA,-1
"AMLO no e… https://t.co/JyTGO0J3Se""","FALSE","0","Robertocancun","8/07/2019 17:35","TRUE","1,14811E+18","1,14828E+18","215141883","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pietromp","0","FALSE",FALSE,NA,NA,-1
"Hoy comienzo mi propio hacketon sobre un proyecto appweb que debo entrgar en 4 días, para poder sobrevivir en Bogot… https://t.co/FvRpBKyMoJ","FALSE","0",NA,"8/07/2019 17:24","TRUE",NA,"1,14828E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ey_marius","1","FALSE",FALSE,NA,NA,-1
"Personal para actividades auxiliares, Servicios Empre, #Cali, Valle del cauca, Colombi, #Colombia https://t.co/xqA1jYWekI #Empleo","FALSE","0",NA,"8/07/2019 17:01","FALSE",NA,"1,14828E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,-1
"Venezuela no solo recibió hace más de 40 años a Colombianos, Peruanos, Argentinos, Brasileños, etc, porque había so… https://t.co/1PYzs4Ui2a","FALSE","0",NA,"8/07/2019 16:41","TRUE",NA,"1,14827E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guillon2511","2","FALSE",FALSE,NA,NA,-1
"RT @GoberCarchi: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inve…","FALSE","0",NA,"8/07/2019 16:26","FALSE",NA,"1,14827E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JefaturaMontuf1","15","TRUE",FALSE,NA,NA,-1
"@alexpalaciosm5 @mahofste No la impacta porque los venezolanos que están migrando no entran en los empleos califica… https://t.co/GoCVUVLJ5h","FALSE","2","alexpalaciosm5","8/07/2019 16:14","TRUE","1,14824E+18","1,14826E+18","141275472","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abaceria78","0","FALSE",FALSE,NA,NA,-1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 16:05","FALSE",NA,"1,14826E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfoTarquiPas","21","TRUE",FALSE,NA,NA,-1
"Personal para actividades auxiliares, Servicios Empre, #Bogotá, Cundinamarca, Colombi, #Colombia https://t.co/LBGvuWJukv #Empleo","FALSE","0",NA,"8/07/2019 16:01","FALSE",NA,"1,14826E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","1","FALSE",FALSE,NA,NA,-1
"Hasta que no se regule de manera correcta (crear unas reglas básicas, fáciles de cumplir y difíciles de evadir), la… https://t.co/Gi85sEPbyM","FALSE","2","DannPowells","8/07/2019 15:57","TRUE","1,14826E+18","1,14826E+18","103390580","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DannPowells","0","FALSE",FALSE,NA,NA,-1
"Las cooperativas cumplen un papel importante en la generación de empleo y desarrollo. Aquí el panorama de las coope… https://t.co/PAAAFecG38","FALSE","5",NA,"8/07/2019 15:56","TRUE",NA,"1,14826E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElcampesinoCo","1","FALSE",FALSE,NA,NA,-1
"@CathyJuvinao @IvanDuque @RevistaSemana Primero le pregunto. Usted es periodista ? Usted es abogada ? O usted es un… https://t.co/4agMtpLE7v","FALSE","0","CathyJuvinao","8/07/2019 15:49","TRUE","1,14826E+18","1,14826E+18","53855557","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roberto41296435","0","FALSE",FALSE,NA,NA,-1
"En la W se reconoce que el empresariado tradicional no está generando empleo y a la vez se critica a Rappi x genera… https://t.co/SQfYXeDsy6","FALSE","1",NA,"8/07/2019 15:40","TRUE",NA,"1,14826E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MauricioLlored5","1","FALSE",FALSE,NA,NA,-1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 15:32","FALSE",NA,"1,14825E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","info_sanpablo","21","TRUE",FALSE,NA,NA,-1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 15:31","FALSE",NA,"1,14825E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","megainfosalcedo","21","TRUE",FALSE,NA,NA,-1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 15:16","FALSE",NA,"1,14825E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfocentroCane1","21","TRUE",FALSE,NA,NA,-1
"RT @GoberdelGuayas: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World I…","FALSE","0",NA,"8/07/2019 15:07","FALSE",NA,"1,14825E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jesus_Romero01","10","TRUE",FALSE,NA,NA,-1
"Personal para actividades auxiliares, Servicios Empre, #Medellín, Antioquia, Colombia, #Colombia https://t.co/6ta21nNFE7 #Empleo","FALSE","0",NA,"8/07/2019 15:01","FALSE",NA,"1,14825E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,-1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 15:00","FALSE",NA,"1,14825E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","infosantcecilia","21","TRUE",FALSE,NA,NA,-1
"@jbagbam74 Esto lo armo la izquierda la Colombia humana con los venecos por envidia al mejor gerente de Colombia po… https://t.co/chisszbA9n","FALSE","11","jbagbam74","8/07/2019 14:55","TRUE","1,14823E+18","1,14824E+18","1401041252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucianaMora10","1","FALSE",FALSE,NA,NA,-1
"@NachoGomex Rappi es un negocio ganar ganar y en un país como colombia con tanta necesidad dond el trabajo no es q… https://t.co/iguJc7hPW9","FALSE","1","NachoGomex","8/07/2019 14:53","TRUE","1,14803E+18","1,14824E+18","244659783","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","locombia5","0","FALSE",FALSE,NA,NA,1
"RT @CMeritocraciaUN: <U+2705> ""El principal objetivo de los concursos es dotar al estado de funcionarios competentes, empoderados y comprometidos""…","FALSE","0",NA,"8/07/2019 14:44","FALSE",NA,"1,14824E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VRI_UN","1","TRUE",FALSE,NA,NA,1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 14:41","FALSE",NA,"1,14824E+18",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","infolaesperanz","21","TRUE",FALSE,NA,NA,1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 14:37","FALSE",NA,"1,14824E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfoCotopaxiMul","21","TRUE",FALSE,NA,NA,1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 14:14","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Infocentro_Azua","21","TRUE",FALSE,NA,NA,1
"@EnriquePenalosa No hay cama para tanta gente en Colombia no hay fuentes de empleo para recibir más venezolanos los… https://t.co/ikjB028vX6","FALSE","0","EnriquePenalosa","8/07/2019 14:11","TRUE","1,14822E+18","1,14823E+18","108717093","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paisitajazf","0","FALSE",FALSE,NA,NA,1
"Es una discusión importante pero el fondo es estructural y tiene que ver con las limitadas alternativas de empleo f… https://t.co/GBwokXVzqi","FALSE","0",NA,"8/07/2019 14:02","TRUE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omar_or_diaz","0","FALSE",FALSE,NA,NA,1
"RT @omar_or_diaz: Es una discusión importante pero el fondo es estructural y tiene que ver con las limitadas alternativas de empleo formal…","FALSE","0",NA,"8/07/2019 14:01","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omar_or_diaz","1","TRUE",FALSE,NA,NA,1
"Chequea todas las ofertas que @SIIGroupColombi tiene para ti ¡Sube tu hoja de vida ahora mismo! <U+0001F60E><U+0001F44F>","","","","","","","","","","","","",NA,NA,NA,1
"#empleoTICJOB… https://t.co/qiLsqfjU2p""","FALSE","0",NA,"8/07/2019 14:00","TRUE",NA,"1,14823E+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ticjobco","0","FALSE",FALSE,NA,NA,1
"Es una discusión importante pero el fondo es estructural y tiene que ver con las limitadas alternativas de empleo f… https://t.co/Uq9Cq8oknQ","FALSE","0",NA,"8/07/2019 14:00","TRUE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omar_or_diaz","1","FALSE",FALSE,NA,NA,1
"@NTN24ve Esto va a agravar la situación de desempleo de los #Colombianos. ... y ningún país anuncia sus ayudas huma… https://t.co/9UayqfazP6","FALSE","0","NTN24ve","8/07/2019 13:56","TRUE","1,14773E+18","1,14823E+18","200267797","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RDerly","0","FALSE",FALSE,NA,NA,1
"RT @NTN24ve: El requisito permitirá solicitar empleo en empresas a pesar sin necesidad de poseer documentación https://t.co/6o4BenI85V","FALSE","0",NA,"8/07/2019 13:54","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RDerly","71","TRUE",FALSE,NA,NA,1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 13:49","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfocentroCrs1","21","TRUE",FALSE,NA,NA,1
"RT @CanalCapital: Mientras crece la economía en Colombia, el empleo se destruye cada vez más. ¿Qué está sucediendo? Esto dice @mariovalenci…","FALSE","0",NA,"8/07/2019 13:49","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RDerly","17","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"8/07/2019 13:49","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RDerly","1510","TRUE",FALSE,NA,NA,1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 13:48","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Infolavictoria","21","TRUE",FALSE,NA,NA,1
"RT @SRIoficialEc: La inversión desde la","","","","","","","","","","","","",NA,NA,NA,1
"#AlianzaDelPacifico","","","","","","","","","","","","",NA,NA,NA,1
"fundamental para la creación de empleo en el país. De acuerdo al World Investme…""","FALSE","0",NA,"8/07/2019 13:42","FALSE",NA,"1,14823E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sintiaparedes11","18","TRUE",FALSE,NA,NA,1
"RT @Telecom_Ec: La inversión desde la #AlianzaDelPacifico será fundamental para la creación de empleo en el país. De acuerdo al World Inves…","FALSE","0",NA,"8/07/2019 13:33","FALSE",NA,"1,14822E+18",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carrillof862","21","TRUE",FALSE,NA,NA,1
"RT @SRIoficialEc: La inversión desde la","","","","","","","","","","","","",NA,NA,NA,1
"#AlianzaDelPacifico","","","","","","","","","","","","",NA,NA,NA,1
"fundamental para la creación de empleo en el país. De acuerdo al World Investme…""","FALSE","0",NA,"8/07/2019 13:17","FALSE",NA,"1,14822E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karlytaponce","18","TRUE",FALSE,NA,NA,1
"@RosaurisDirgan @Citytv pero quien le dijo a usd q estan obligados a trabajar en rrapi, tanpoco es una obligacion c… https://t.co/L7oylZ2FZZ","FALSE","0","RosaurisDirgan","8/07/2019 13:14","TRUE","1,14715E+18","1,14822E+18","90554367","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kaosjimenez","0","FALSE",FALSE,NA,NA,1
